id,k,name,number,author,year,length,width,material,view,imglink,color_label
0,6053,莫德．亞當斯的聖女貞德 Maude Adams as Joan of Arc,Mucha061,慕夏 Alphonse Mucha,1909,208.9,76.2,油彩．畫布 ,3117,https://www.ss.net.tw/img?o=TXVjaGEwNjEuanBn,"['gray', 'red', 'orange']"
0,6054,冬天 The Four Seasons - Winter,Mucha062,慕夏 Alphonse Mucha,1905,52,17,版畫．紙 ,2769,https://www.ss.net.tw/img?o=TXVjaGEwNjIuanBn,"['white', 'red', 'orange']"
0,6055,春天 The Four Seasons - Spring,Mucha063,慕夏 Alphonse Mucha,1905,52,17,版畫．紙 ,2691,https://www.ss.net.tw/img?o=TXVjaGEwNjMuanBn,"['red', 'orange', 'yellow']"
0,6056,秋天 The Four Seasons - Autumn,Mucha064,慕夏 Alphonse Mucha,1905,52,17,版畫．紙 ,2692,https://www.ss.net.tw/img?o=TXVjaGEwNjQuanBn,"['black', 'orange', 'yellow']"
0,6057,花系列 The Flowers,Mucha065,慕夏 Alphonse Mucha,1897,110,183,版畫．紙 ,6183,https://www.ss.net.tw/img?o=NjA1N18wMTUzNDk5MTA1Ni5qcGc=,"['gray', 'white']"
0,6058,月亮與星星系列 The Moon and the Stars,Mucha066,慕夏 Alphonse Mucha,1902,59,94,彩色石版印刷 ,6200,https://www.ss.net.tw/img?o=TXVjaGEwNjYuanBn,"['white', 'red', 'orange', 'blue']"
0,6059,裝飾藝術詞典 Dictionnaire des Arts Decoratifs,Mucha067,慕夏 Alphonse Mucha,1902,56.52,36.83,平版印刷 ,2688,https://www.ss.net.tw/img?o=TXVjaGEwNjcuanBn,"['white', 'red', 'orange', 'yellow', 'blue']"
0,6060,懸崖上的石南花 Heather from the Cliff,Mucha068,慕夏 Alphonse Mucha,1902,74,35,彩色石版印刷 ,2691,https://www.ss.net.tw/img?o=TXVjaGEwNjguanBn,"['white', 'red', 'orange']"
0,6061,來自沙地的薊草 Thistle from the Sands,Mucha069,慕夏 Alphonse Mucha,1902,74,35,彩色石版印刷 ,3118,https://www.ss.net.tw/img?o=TXVjaGEwNjkuanBn,"['white', 'red', 'orange']"
0,6062,流逝的風帶走了青春 The Passing Wind Takes Youth Away,Mucha070,慕夏 Alphonse Mucha,1899,32,23.5,彩色石版印刷 ,2692,https://www.ss.net.tw/img?o=TXVjaGEwNzAuanBn,"['white', 'orange']"
0,6063,寶石系列 The Precious Stones,Mucha071,慕夏 Alphonse Mucha,1900,67.2,108,版畫 ,7037,https://www.ss.net.tw/img?o=TXVjaGEwNzEuanBn,"['red', 'orange']"
0,6064,四季 - 冬 The seasons - Winter,Mucha072,慕夏 Alphonse Mucha,1900,73,32,彩色石版印刷 ,2692,https://www.ss.net.tw/img?o=TXVjaGEwNzIuanBn,"['red', 'orange']"
0,6065,四季 The seasons,Mucha073,慕夏 Alphonse Mucha,1900,73,128,彩色石版印刷 ,11421,https://www.ss.net.tw/img?o=TXVjaGEwNzMuanBn,"['red', 'orange', 'yellow']"
0,6066,四季 - 春 The seasons - Spring,Mucha074,慕夏 Alphonse Mucha,1898,73,32,彩色石版印刷 ,3116,https://www.ss.net.tw/img?o=TXVjaGEwNzQuanBn,"['red', 'orange', 'green']"
0,6067,四季 - 秋 The seasons - Autumn,Mucha075,慕夏 Alphonse Mucha,1898,73,32,彩色石版印刷 ,2692,https://www.ss.net.tw/img?o=TXVjaGEwNzUuanBn,"['red', 'orange', 'yellow']"
0,6068,拉丁區 Quartier Latin,Mucha076,慕夏 Alphonse Mucha,1897,54.5,39,平版印刷 ,2695,https://www.ss.net.tw/img?o=TXVjaGEwNzYuanBn,"['black', 'red', 'orange', 'blue']"
0,6069,四季 - 尚普努瓦 一 Seasons champenois 1,Mucha077,慕夏 Alphonse Mucha,1898,103,41,彩色石版印刷 ,2691,https://www.ss.net.tw/img?o=TXVjaGEwNzcuanBn,"['white', 'red', 'orange']"
0,6070,呂松 Luchon,Mucha078,慕夏 Alphonse Mucha,1895,105.7,75.2,平版印刷 ,2691,https://www.ss.net.tw/img?o=TXVjaGEwNzguanBn,"['black', 'white', 'red', 'orange']"
0,6071,三個季節 Three Seasons,Mucha079,慕夏 Alphonse Mucha,1896,61,39.4,平版印刷 ,2783,https://www.ss.net.tw/img?o=TXVjaGEwNzkuanBn,"['white', 'red', 'orange', 'yellow']"
0,6072,畫架的女孩 Girl With Easel,Mucha080,慕夏 Alphonse Mucha,1898,59.7,40.7,平版印刷 ,2687,https://www.ss.net.tw/img?o=TXVjaGEwODAuanBn,"['white', 'red', 'orange']"
0,6073,調情 Flirt Lefevre Utile,Mucha081,慕夏 Alphonse Mucha,1898,64.2,30,彩色石版印刷 ,3464,https://www.ss.net.tw/img?o=TXVjaGEwODEuanBn,"['white', 'red', 'orange']"
0,6074,希瓦娜絲香水 Sylvanis Essence Perfume,Mucha082,慕夏 Alphonse Mucha,1899,103,35,版畫 ,5709,https://www.ss.net.tw/img?o=TXVjaGEwODIuanBn,"['white', 'red', 'orange']"
0,6075,藝術 The Arts,Mucha083,慕夏 Alphonse Mucha,1898,60,150,版畫．紙 ,3469,https://www.ss.net.tw/img?o=TXVjaGEwODMuanBn,"['white', 'red', 'orange']"
0,6076,北極星 The Moon and the Stars - Pole Star,Mucha084,慕夏 Alphonse Mucha,1902,59,23.5,彩色石版印刷 ,2689,https://www.ss.net.tw/img?o=TXVjaGEwODQuanBn,"['white', 'red', 'orange']"
0,6077,聖克盧的塞納河畔 The Seine at Saint - Cloud,Munch001,孟克 Edvard Munch,1890,46,38,油彩．畫布 ,3288,https://www.ss.net.tw/img?o=TXVuY2gwMDEuanBn,"['orange', 'green', 'blue']"
0,6078,在蒙地卡羅的輪盤賭桌上 At the Roulette Table in Monte Carlo,Munch002,孟克 Edvard Munch,1892,74,116,油彩．畫布 ,2028,https://www.ss.net.tw/img?o=TXVuY2gwMDIuanBn,"['black', 'green', 'blue']"
0,6079,表達 The Voice,Munch003,孟克 Edvard Munch,1893,90,118.5,油彩．畫布 ,2178,https://www.ss.net.tw/img?o=TXVuY2gwMDMuanBn,"['red', 'orange', 'blue']"
0,6080,亡故 Death in the Sickroom,Munch004,孟克 Edvard Munch,1893,134.5,160,油彩．畫布 ,3299,https://www.ss.net.tw/img?o=TXVuY2gwMDQuanBn,"['black', 'red', 'blue']"
0,6081,紅與白 Red and White,Munch005,孟克 Edvard Munch,1894,93,125,油彩．畫布 ,2242,https://www.ss.net.tw/img?o=TXVuY2gwMDUuanBn,"['black', 'red', 'blue']"
0,6082,牽掛 Anxiety,Munch006,孟克 Edvard Munch,1894,94,73,油彩．畫布 ,4609,https://www.ss.net.tw/img?o=TXVuY2gwMDYuanBn,"['black', 'red', 'orange', 'blue']"
0,6083,繼承 Inheritance,Munch007,孟克 Edvard Munch,1897,141,120,油彩．畫布 ,2009,https://www.ss.net.tw/img?o=TXVuY2gwMDcuanBn,"['black', 'red', 'orange', 'yellow']"
0,6084,吶喊 The Scream,Munch008,孟克 Edvard Munch,1893,74,56,粉彩．紙板 ,5239,https://www.ss.net.tw/img?o=NjA4NF8wMTU0MDY4MzU4Mi5qcGc=,"['red', 'orange', 'blue']"
0,6085,吻 The Kiss,Munch009,孟克 Edvard Munch,1897,99,81,油彩．畫布 ,3613,https://www.ss.net.tw/img?o=TXVuY2gwMDkuanBn,"['black', 'blue']"
0,6086,火車冒煙 Train Smoke,Munch010,孟克 Edvard Munch,1900,84.5,109,油彩．畫布 ,3272,https://www.ss.net.tw/img?o=TXVuY2gwMTAuanBn,"['gray', 'blue']"
0,6087,四少女 Four Girls,Munch011,孟克 Edvard Munch,1903,87,111,油彩．畫布 ,2259,https://www.ss.net.tw/img?o=TXVuY2gwMTEuanBn,"['black', 'red', 'orange']"
0,6088,伴著酒瓶的自畫像 Self-Portrait with a Bottle of Wine,Munch012,孟克 Edvard Munch,1906,110.5,120.5,油彩．畫布 ,3024,https://www.ss.net.tw/img?o=TXVuY2gwMTIuanBn,"['red', 'orange', 'blue']"
0,6089,馬拉之死 二 The Death of Marat II,Munch013,孟克 Edvard Munch,1907,153,148,油彩．畫布 ,2397,https://www.ss.net.tw/img?o=TXVuY2gwMTMuanBn,"['red', 'orange', 'yellow', 'green']"
0,6090,奔馬 Galloping Horse,Munch014,孟克 Edvard Munch,1910,148,119.5,油彩．畫布 ,2807,https://www.ss.net.tw/img?o=TXVuY2gwMTQuanBn,"['white', 'blue']"
0,6091,黃色木材 The Yellow Log,Munch015,孟克 Edvard Munch,1911,131,160,油彩．畫布 ,2522,https://www.ss.net.tw/img?o=TXVuY2gwMTUuanBn,"['black', 'white', 'blue']"
0,6092,分離 Separation,Munch016,孟克 Edvard Munch,1896,96,127,油彩．畫布 ,2395,https://www.ss.net.tw/img?o=TXVuY2gwMTYuanBn,"['black', 'red', 'orange']"
0,6093,病童 The sick child,Munch017,孟克 Edvard Munch,1907,137,139,油彩．畫布 ,3358,https://www.ss.net.tw/img?o=TXVuY2gwMTcuanBn,"['black', 'red', 'orange', 'green', 'blue']"
0,6094,星夜 Starry Night,Munch018,孟克 Edvard Munch,1923,139,119,油彩．畫布 ,4801,https://www.ss.net.tw/img?o=TXVuY2gwMTguanBn,"['black', 'blue']"
0,6095,自畫像 Self - Portrait,Munch019,孟克 Edvard Munch,1882,26,19,油彩．畫布 ,2382,https://www.ss.net.tw/img?o=TXVuY2gwMTkuanBn,"['black', 'gray', 'red', 'orange']"
0,6096,灰燼 Ashes,Munch020,孟克 Edvard Munch,1895,120.5,141,油彩．畫布 ,2556,https://www.ss.net.tw/img?o=TXVuY2gwMjAuanBn,"['black', 'gray', 'red', 'orange']"
0,6097,自畫像 Self Portrait,Munch021,孟克 Edvard Munch,1919,151,130,油彩．畫布 ,2369,https://www.ss.net.tw/img?o=TXVuY2gwMjEuanBn,"['black', 'red', 'orange', 'green', 'blue']"
0,6098,奧斯高特蘭的曬衣場 Clothes on a Line in Asgardstrand,Munch022,孟克 Edvard Munch,1902,67.5,72.5,油彩．畫布 ,2238,https://www.ss.net.tw/img?o=TXVuY2gwMjIuanBn,"['red', 'orange', 'yellow', 'green']"
0,6099,回家路上的工人 Workers on their Way Home,Munch023,孟克 Edvard Munch,1913,227,201,油彩．畫布 ,2153,https://www.ss.net.tw/img?o=TXVuY2gwMjMuanBn,"['black', 'red', 'orange', 'blue']"
0,6100,愛與痛苦 Love and Pain,Munch024,孟克 Edvard Munch,1893,91,109,油彩．畫布 ,2191,https://www.ss.net.tw/img?o=TXVuY2gwMjQuanBn,"['black', 'gray']"
0,6101,乾草 The Haymaker,Munch025,孟克 Edvard Munch,1917,130,150,油彩．畫布 ,2474,https://www.ss.net.tw/img?o=TXVuY2gwMjUuanBn,"['white', 'orange', 'yellow', 'green']"
0,6102,夏夜 Sommernatt ( Summer night ),Munch026,孟克 Edvard Munch,1917,74.3,98.6,油彩．畫布 ,3276,https://www.ss.net.tw/img?o=TXVuY2gwMjYuanBn,"['black', 'red', 'blue']"
0,6103,松林 Pine Forest,Munch027,孟克 Edvard Munch,1891,58.5,72.5,油彩．畫布 ,2020,https://www.ss.net.tw/img?o=TXVuY2gwMjcuanBn,"['orange', 'yellow', 'green']"
0,6104,橋上的淑女 Gentlewoman on the Bridge,Munch028,孟克 Edvard Munch,1903,203,230,油彩．畫布 ,2009,https://www.ss.net.tw/img?o=TXVuY2gwMjguanBn,"['black', 'red', 'orange', 'blue']"
0,6105,看著鏡子的女子 Woman Looking in the Mirror,Munch029,孟克 Edvard Munch,1892,92,73,油彩．畫布 ,2005,https://www.ss.net.tw/img?o=TXVuY2gwMjkuanBn,"['gray', 'red', 'orange', 'yellow', 'blue']"
0,6106,在地獄裡的自畫像 Self - Portrait in Hell,Munch030,孟克 Edvard Munch,1903,82,66,油彩．畫布 ,3808,https://www.ss.net.tw/img?o=TXVuY2gwMzAuanBn,"['black', 'red', 'orange']"
0,6107,吶喊 The Scream,Munch031,孟克 Edvard Munch,1895,79,59,粉彩．紙 ,15922,https://www.ss.net.tw/img?o=TXVuY2gwMzEuanBn,"['red', 'orange', 'blue']"
0,6108,暴風雨 The Storm,Munch032,孟克 Edvard Munch,1893,91.8,130.8,油彩．畫布 ,2110,https://www.ss.net.tw/img?o=TXVuY2gwMzIuanBn,"['black', 'gray', 'red', 'orange']"
0,6109,新陳代謝 Metabolism,Munch033,孟克 Edvard Munch,1898,172,142,油彩．畫布 ,2021,https://www.ss.net.tw/img?o=TXVuY2gwMzMuanBn,"['black', 'red', 'orange', 'blue']"
0,6110,生命之舞 The Dance of Life,Munch034,孟克 Edvard Munch,1900,125,191,油彩．畫布 ,3952,https://www.ss.net.tw/img?o=TXVuY2gwMzQuanBn,"['black', 'red', 'orange', 'green']"
0,6111,在沙發上 On the Sofa,Munch035,孟克 Edvard Munch,1913,80,150,油彩．畫布 ,2380,https://www.ss.net.tw/img?o=TXVuY2gwMzUuanBn,"['red', 'blue']"
0,6112,青春期 Puberty,Munch036,孟克 Edvard Munch,1894,151.5,110,油彩．畫布 ,5840,https://www.ss.net.tw/img?o=TXVuY2gwMzYuanBn,"['black', 'red', 'orange']"
0,6113,大自然的吶喊 The Scream of Nature,Munch037,孟克 Edvard Munch,1910,83,66,蛋彩．紙 ,7092,https://www.ss.net.tw/img?o=NjExM18wMTU0MDY4NTgyMi5qcGc=,"['red', 'orange', 'blue']"
0,6114,吶喊 The Scream ( The Cry ),Munch038,孟克 Edvard Munch,1893,91,73.5,蛋彩．紙 ,11660,https://www.ss.net.tw/img?o=NjExNF8wMTU0MDY4NDU5Ny5qcGc=,"['gray', 'red', 'orange', 'blue']"
0,6115,星夜 Starry Night,Munch039,孟克 Edvard Munch,1893,135.57,140.2,油彩．畫布 ,2554,https://www.ss.net.tw/img?o=TXVuY2gwMzkuanBn,"['black', 'blue']"
0,6116,岸邊的紅房子 Shore with Red House,Munch040,孟克 Edvard Munch,1904,69,109,油彩．畫布 ,2383,https://www.ss.net.tw/img?o=TXVuY2gwNDAuanBn,"['red', 'orange', 'blue']"
0,6117,吸血鬼 Vampire,Munch041,孟克 Edvard Munch,1895,91,109,油彩．畫布 ,4615,https://www.ss.net.tw/img?o=TXVuY2gwNDEuanBn,"['black', 'red', 'blue', 'purple']"
0,6118,瑪利亞 Madonna,Munch042,孟克 Edvard Munch,1894,90,68,油彩．畫布 ,2383,https://www.ss.net.tw/img?o=TXVuY2gwNDIuanBn,"['black', 'gray', 'red', 'orange', 'blue']"
0,6119,哭泣的裸女 Weeping Nude,Munch043,孟克 Edvard Munch,1913,110,135,油彩．畫布 ,3310,https://www.ss.net.tw/img?o=TXVuY2gwNDMuanBn,"['black', 'red']"
0,6120,嫉妒 Jealousym,Munch044,孟克 Edvard Munch,1907,76,98,油彩．畫布 ,3809,https://www.ss.net.tw/img?o=TXVuY2gwNDQuanBn,"['black', 'orange']"
0,6121,奧斯高特蘭的海灘風景 Badescene fra Asgardstrand,Munch045,孟克 Edvard Munch,1904,69.5,100.3,油彩．畫布 ,2010,https://www.ss.net.tw/img?o=TXVuY2gwNDUuanBn,"['red', 'blue']"
0,6122,吻 The Kiss,Munch046,孟克 Edvard Munch,1897,46.7,46.4,木版畫 ,3750,https://www.ss.net.tw/img?o=TXVuY2gwNDYuanBn,"['black', 'white', 'red', 'orange']"
0,6124,播種者 The Sower,Munch048,孟克 Edvard Munch,1913,90.8,115.5,油彩．畫布 ,2010,https://www.ss.net.tw/img?o=TXVuY2gwNDguanBn,"['red', 'orange', 'yellow', 'green']"
0,6125,碼頭上的女孩 Girls on the pier,Munch049,孟克 Edvard Munch,1901,136,125,油彩．畫布 ,2154,https://www.ss.net.tw/img?o=TXVuY2gwNDkuanBn,"['black', 'gray', 'red', 'orange', 'blue']"
0,6126,太陽 The Sun,Munch050,孟克 Edvard Munch,1910,162,205,油彩．畫布 ,4057,https://www.ss.net.tw/img?o=TXVuY2gwNTAuanBn,"['orange', 'yellow', 'green', 'blue']"
0,6128,耕過的農田 Ploughed Field,Munch052,孟克 Edvard Munch,1916,70,90.5,油彩．畫布 ,2157,https://www.ss.net.tw/img?o=TXVuY2gwNTIuanBn,"['yellow', 'green', 'blue']"
0,6129,克拉格勒之春 Kragero in Spring,Munch053,孟克 Edvard Munch,1929,98.4,95.3,油彩．畫布 ,2013,https://www.ss.net.tw/img?o=TXVuY2gwNTMuanBn,"['orange', 'blue']"
0,6130,有湖的林地風景 Woodland Landscape with Lake,Munch054,孟克 Edvard Munch,1887,32.7,51.2,油彩．畫布 ,2008,https://www.ss.net.tw/img?o=TXVuY2gwNTQuanBn,"['gray', 'orange', 'yellow']"
0,6131,坐著的年輕女子 Young Woman Seated,Munch055,孟克 Edvard Munch,1916,136,110,油彩．畫布 ,2008,https://www.ss.net.tw/img?o=TXVuY2gwNTUuanBn,"['orange', 'yellow', 'blue']"
0,6132,早晨的濱海道 Morning on the Promenade des Anglais,Munch056,孟克 Edvard Munch,1891,65,106,油彩．畫布 ,4524,https://www.ss.net.tw/img?o=TXVuY2gwNTYuanBn,"['orange', 'yellow', 'blue']"
0,6133,有紅房子的花園 Garden With Red House,Munch057,孟克 Edvard Munch,1882,23,30.5,油彩．畫板 ,2241,https://www.ss.net.tw/img?o=TXVuY2gwNTcuanBn,"['gray', 'yellow', 'green']"
0,6134,岸邊的舞蹈 Dance on the Shore,Munch058,孟克 Edvard Munch,1900,95.5,98.5,油彩．畫布 ,2027,https://www.ss.net.tw/img?o=TXVuY2gwNTguanBn,"['gray', 'red', 'orange', 'green', 'blue']"
0,6135,橋上的女孩  Girls on the Bridge,Munch059,孟克 Edvard Munch,1902,101,102.5,油彩．畫布 ,2030,https://www.ss.net.tw/img?o=TXVuY2gwNTkuanBn,"['orange', 'yellow', 'green', 'blue']"
0,6136,聖克盧之夜 Night in Saint-Cloud,Munch060,孟克 Edvard Munch,1893,64.5,54,油彩．畫布 ,2013,https://www.ss.net.tw/img?o=TXVuY2gwNjAuanBn,"['black', 'gray', 'red', 'orange']"
0,6137,夏夜 Summer Night,Munch061,孟克 Edvard Munch,1902,115.5,101.5,油彩．畫布 ,2247,https://www.ss.net.tw/img?o=TXVuY2gwNjEuanBn,"['green', 'blue']"
0,6138,唐迭戈．菲力克斯肖像 Portrait of Don Diego Felix de Esquivel y Aldama,Murillo001,牟里羅 Bartolome Esteban Murillo,1660,134,100,油彩．畫布 ,1540,https://www.ss.net.tw/img?o=TXVyaWxsbzAwMS5qcGc=,"['black', 'red', 'orange']"
0,6139,食糕點者 The Pastry Eaters,Murillo002,牟里羅 Bartolome Esteban Murillo,1675,123.6,102,油彩．畫布 ,2072,https://www.ss.net.tw/img?o=TXVyaWxsbzAwMi5qcGc=,"['black', 'gray', 'red', 'orange']"
0,6140,女孩和褓母 Two Women at a Window,Murillo003,牟里羅 Bartolome Esteban Murillo,1655,125.1,104.5,油彩．畫布 ,2326,https://www.ss.net.tw/img?o=NjE0MF8wMTU0MTE0MjA2NC5qcGc=,"['black', 'red', 'orange']"
0,6141,雲端聖母 Madonna in the Clouds,Murillo004,牟里羅 Bartolome Esteban Murillo,1660,190,137,油彩．畫布 ,1359,https://www.ss.net.tw/img?o=TXVyaWxsbzAwNC5qcGc=,"['black', 'red', 'orange', 'yellow']"
0,6142,聖子與貝殼 The Holy Children with a Shell (Infant Christ Offering A Drink Of Water To St. John),Murillo005,牟里羅 Bartolome Esteban Murillo,1670,104,124,油彩．畫布 ,1670,https://www.ss.net.tw/img?o=TXVyaWxsbzAwNS5qcGc=,"['black', 'red', 'orange']"
0,6143,聖保羅的懺悔 San Pedro penitente,Murillo006,牟里羅 Bartolome Esteban Murillo,1678,212,155,油彩．畫布 ,1455,https://www.ss.net.tw/img?o=TXVyaWxsbzAwNi5qcGc=,"['black', 'red', 'orange']"
0,6144,聖約瑟夫與聖嬰 Saint Joseph With the Christ Child,Murillo007,牟里羅 Bartolome Esteban Murillo,1655,164.2,108.5,油彩．畫布 ,1417,https://www.ss.net.tw/img?o=TXVyaWxsbzAwNy5qcGc=,"['black', 'red', 'orange', 'yellow']"
0,6145,年輕的乞丐 The Young Beggar,Murillo008,牟里羅 Bartolome Esteban Murillo,1650,134,100,油彩．畫布 ,2130,https://www.ss.net.tw/img?o=TXVyaWxsbzAwOC5qcGc=,"['black', 'orange', 'yellow']"
0,6146,聖彼得的眼淚 Saint Peter in Tears,Murillo009,牟里羅 Bartolome Esteban Murillo,1650,148,104,油彩．畫布 ,1457,https://www.ss.net.tw/img?o=TXVyaWxsbzAwOS5qcGc=,"['black', 'orange', 'blue']"
0,6147,孩童施洗約翰 John the Baptist as a child,Murillo010,牟里羅 Bartolome Esteban Murillo,1650,154,108,油彩．畫布 ,1424,https://www.ss.net.tw/img?o=TXVyaWxsbzAxMC5qcGc=,"['gray', 'red', 'orange']"
0,6148,唐．茹斯蒂諾．德．韋迪肖像 Portrait of Don Justino de Neve,Murillo011,牟里羅 Bartolome Esteban Murillo,1665,206,129.5,油彩．畫布 ,1468,https://www.ss.net.tw/img?o=TXVyaWxsbzAxMS5qcGc=,"['black', 'red', 'orange']"
0,6149,花童 The Flower Girl,Murillo012,牟里羅 Bartolome Esteban Murillo,1665,120.7,98.3,油彩．畫布 ,1718,https://www.ss.net.tw/img?o=TXVyaWxsbzAxMi5qcGc=,"['red', 'orange', 'yellow']"
0,6150,報喜 The Annunciation,Murillo013,牟里羅 Bartolome Esteban Murillo,1660,142,107.5,油彩．畫布 ,1664,https://www.ss.net.tw/img?o=TXVyaWxsbzAxMy5qcGc=,"['black', 'red', 'orange']"
0,6151,在曠野的聖施洗約翰 Saint John the Baptist in the Wilderness,Murillo014,牟里羅 Bartolome Esteban Murillo,1660,120,105.5,油彩．畫布 ,1361,https://www.ss.net.tw/img?o=TXVyaWxsbzAxNC5qcGc=,"['black', 'gray', 'red', 'orange']"
0,6152,無玷成胎 The Esquilache Immaculate Conception,Murillo015,牟里羅 Bartolome Esteban Murillo,1645,235,196,油彩．畫布 ,1665,https://www.ss.net.tw/img?o=TXVyaWxsbzAxNS5qcGc=,"['black', 'red', 'orange']"
0,6153,無玷成胎 Walpole Immaculate Conception,Murillo016,牟里羅 Bartolome Esteban Murillo,1680,195,145,油彩．畫布 ,1458,https://www.ss.net.tw/img?o=TXVyaWxsbzAxNi5qcGc=,"['black', 'gray', 'red', 'orange']"
0,6154,畢士大池邊的醫治 Christ healing the Paralytic at the Pool of Bethesda,Murillo017,牟里羅 Bartolome Esteban Murillo,1667,238,260,油彩．畫布 ,1649,https://www.ss.net.tw/img?o=TXVyaWxsbzAxNy5qcGc=,"['black', 'red', 'orange']"
0,6155,好牧人 The Good Shepherd,Murillo018,牟里羅 Bartolome Esteban Murillo,1660,123,101.7,油彩．畫布 ,1825,https://www.ss.net.tw/img?o=TXVyaWxsbzAxOC5qcGc=,"['black', 'gray', 'red', 'orange']"
0,6157,幼年基督分發麵包給朝聖者 The Infant Christ Distributing Bread to the Pilgrims,Murillo020,牟里羅 Bartolome Esteban Murillo,1678,219,182,油彩．畫布 ,1452,https://www.ss.net.tw/img?o=TXVyaWxsbzAyMC5qcGc=,"['black', 'orange']"
0,6158,以撒祝福雅各 Isaac Blessing Jacob,Murillo021,牟里羅 Bartolome Esteban Murillo,1660,245,357,油彩．畫布 ,1393,https://www.ss.net.tw/img?o=TXVyaWxsbzAyMS5qcGc=,"['red', 'orange', 'yellow']"
0,6160,聖母與聖安妮 Santa Ana y la Virgen,Murillo023,牟里羅 Bartolome Esteban Murillo,1655,219,165,油彩．畫布 ,1652,https://www.ss.net.tw/img?o=TXVyaWxsbzAyMy5qcGc=,"['black', 'gray', 'red', 'orange']"
0,6161,紳士畫像 Portrait Of A Gentleman. Presumably A Member Of The Ostigliani Family,Murillo024,牟里羅 Bartolome Esteban Murillo,1677,198,125.5,油彩．畫布 ,1417,https://www.ss.net.tw/img?o=TXVyaWxsbzAyNC5qcGc=,"['black', 'red', 'orange']"
0,6162,浪子回頭 The Return of the Prodigal Son,Murillo025,牟里羅 Bartolome Esteban Murillo,1667,236.3,261,油彩．畫布 ,1778,https://www.ss.net.tw/img?o=TXVyaWxsbzAyNS5qcGc=,"['black', 'red', 'orange']"
0,6163,戴著念珠的聖母 The Madonna of the Rosary,Murillo026,牟里羅 Bartolome Esteban Murillo,1670,200.8,128.2,油彩．畫布 ,1373,https://www.ss.net.tw/img?o=TXVyaWxsbzAyNi5qcGc=,"['black', 'red', 'orange']"
0,6164,榮耀的聖母子 Virgin and Child in Glory,Murillo027,牟里羅 Bartolome Esteban Murillo,1673,236,169,油彩．畫布 ,1535,https://www.ss.net.tw/img?o=TXVyaWxsbzAyNy5qcGc=,"['black', 'red', 'orange']"
0,6165,玫瑰聖母 Virgen del rosario,Murillo028,牟里羅 Bartolome Esteban Murillo,1650,166,112,油彩．畫布 ,1429,https://www.ss.net.tw/img?o=TXVyaWxsbzAyOC5qcGc=,"['black', 'red']"
0,6166,天使報喜 The Annunciation,Murillo029,牟里羅 Bartolome Esteban Murillo,1670,183,225,油彩．畫布 ,1579,https://www.ss.net.tw/img?o=TXVyaWxsbzAyOS5qcGc=,"['black', 'red', 'orange']"
0,6167,男孩的聖施洗約翰 Saint John the Baptist as a Boy,Murillo030,牟里羅 Bartolome Esteban Murillo,1665,121,99,油彩．畫布 ,1389,https://www.ss.net.tw/img?o=TXVyaWxsbzAzMC5qcGc=,"['black', 'gray', 'red', 'orange']"
0,6168,釘死於十字架 The Crucifixion,Murillo031,牟里羅 Bartolome Esteban Murillo,1670,50.8,33,油彩．畫布 ,1474,https://www.ss.net.tw/img?o=TXVyaWxsbzAzMS5qcGc=,"['black', 'red', 'orange', 'yellow']"
0,6169,唐安德拉德 Don Andres de Andrade y la Cal,Murillo032,牟里羅 Bartolome Esteban Murillo,1665,200.7,119.4,油彩．畫布 ,1580,https://www.ss.net.tw/img?o=TXVyaWxsbzAzMi5qcGc=,"['gray', 'red', 'orange']"
0,6170,前往埃及途中 The Flight into Egypt,Murillo033,牟里羅 Bartolome Esteban Murillo,1645,263,210,油彩．畫布 ,1491,https://www.ss.net.tw/img?o=TXVyaWxsbzAzMy5qcGc=,"['black', 'gray', 'red', 'orange']"
0,6171,聖母子 Virgin and Child,Murillo034,牟里羅 Bartolome Esteban Murillo,1670,165.7,109.2,油彩．畫布 ,1371,https://www.ss.net.tw/img?o=TXVyaWxsbzAzNC5qcGc=,"['black', 'red', 'orange']"
0,6172,基督的洗禮 The Baptism of Christ,Murillo035,牟里羅 Bartolome Esteban Murillo,1655,233.2,160.1,油彩．畫布 ,1450,https://www.ss.net.tw/img?o=TXVyaWxsbzAzNS5qcGc=,"['black', 'red', 'orange', 'yellow']"
0,6173,三個男孩 Three Boys,Murillo036,牟里羅 Bartolome Esteban Murillo,1660,168.3,109.8,油彩．畫布 ,1703,https://www.ss.net.tw/img?o=TXVyaWxsbzAzNi5qcGc=,"['black', 'red', 'orange']"
0,6174,階梯上四人 Four Figures on a Step,Murillo037,牟里羅 Bartolome Esteban Murillo,1655,109.9,143.5,油彩．畫布 ,1745,https://www.ss.net.tw/img?o=TXVyaWxsbzAzNy5qcGc=,"['black', 'red', 'orange']"
0,6175,阿爾坎塔拉騎士團 A Knight of Alcántara or Calatrava,Murillo038,牟里羅 Bartolome Esteban Murillo,1650,195.6,111.1,油彩．畫布 ,1447,https://www.ss.net.tw/img?o=TXVyaWxsbzAzOC5qcGc=,"['black', 'gray', 'red', 'orange']"
0,6176,清淨受胎 The Inmaculate Conception ’of Soult`,Murillo039,牟里羅 Bartolome Esteban Murillo,1678,274,190,油彩．畫布 ,1590,https://www.ss.net.tw/img?o=TXVyaWxsbzAzOS5qcGc=,"['black', 'red', 'orange']"
